Brand,Store Number,Country,Longitude,Latitude
Starbucks,74665-96538,US,-117.14,33.55
Starbucks,9629-97438,US,-117.19,33.56
Starbucks,73577-61819,US,-117.14,33.55
Starbucks,3018-138710,US,-117.18,33.6
Starbucks,19631-196444,US,-117.18,33.57
Starbucks,6976-91181,US,-117.23,33.57
Starbucks,11595-104768,US,-117.18,33.6
Starbucks,9818-97299,US,-117.2,33.56
Starbucks,6446-54379,US,-117.2,33.57
Starbucks,5361-1173,US,-122.27,38.28
Starbucks,11235-104090,US,-122.31,38.32
Starbucks,9595-107359,US,-122.3,38.31
Starbucks,17602-86221,US,-122.29,38.3
Starbucks,76263-90141,US,-122.31,38.32
Starbucks,74492-97261,US,-122.3,38.32
Starbucks,5993-55079,US,-122.29,38.32
Starbucks,15678-156027,US,-122.28,38.28
Starbucks,604-319,US,-122.3,38.32
Starbucks,75442-107092,US,-119.78,36.3
Starbucks,76931-126944,US,-117.07,32.66
Starbucks,2922-211104,US,-117.07,32.65
Starbucks,6783-79043,US,-117.08,32.68
Starbucks,22419-212488,US,-117.11,32.66
Starbucks,6487-237986,US,-117.09,32.66
Starbucks,7980-95491,US,-121.99,37.52
Starbucks,74807-73698,US,-122.05,37.55
Starbucks,5286-158884,US,-122.05,37.55
Starbucks,5952-49999,US,-122.04,37.53
Starbucks,6482-240997,US,-122,37.53
Starbucks,5909-10775,US,-118.96,34.17
Starbucks,19803-200205,US,-117.86,33.64
Starbucks,75797-80024,US,-117.88,33.62
Starbucks,586-244,US,-117.93,33.62
Starbucks,5661-1948,US,-117.86,33.66
Starbucks,18722-193705,US,-117.91,33.63
Starbucks,5563-234644,US,-117.87,33.61
Starbucks,657-299,US,-117.89,33.61
Starbucks,5216-429,US,-117.86,33.67
Starbucks,74648-93368,US,-117.85,33.63
Starbucks,5776-15502,US,-117.92,33.62
Starbucks,6654-70500,US,-117.83,33.57
Starbucks,14967-155988,US,-117.88,33.64
Starbucks,6747-40139,US,-117.9,33.62
Starbucks,14018-108041,US,-117.87,33.66
Starbucks,74556-77464,US,-117.83,33.61
Starbucks,14156-112404,US,-117.83,33.61
Starbucks,8829-94867,US,-120.49,35.04
Starbucks,74598-87920,US,-120.49,35.04
Starbucks,76197-92524,US,-117.56,33.9
Starbucks,11596-104820,US,-117.56,33.9
Starbucks,9549-96447,US,-117.56,33.94
Starbucks,26145-236624,US,-121.38,38.69
Starbucks,10543-100739,US,-121.38,38.66
Starbucks,8113-95901,US,-121.38,38.64
Starbucks,8637-80485,US,-118.47,34.23
Starbucks,6782-80486,US,-118.49,34.24
Starbucks,22417-220625,US,-118.37,34.16
Starbucks,5642-1690,US,-118.37,34.16
Starbucks,9596-97295,US,-118.38,34.16
Starbucks,13365-107349,US,-118.41,34.2
Starbucks,76211-90561,US,-118.37,34.19
Starbucks,5839-26187,US,-118.41,34.19
Starbucks,76446-90560,US,-118.5,34.23
Starbucks,5208-1975,US,-118.54,34.26
Starbucks,6459-53039,US,-118.54,34.24
Starbucks,5861-29276,US,-118.56,34.28
Starbucks,5627-249,US,-118.56,34.24
Teavana,28236-250145,US,-118.56,34.24
Starbucks,20686-189424,US,-118.54,34.23
Starbucks,25006-237487,US,-118.08,33.92
Starbucks,10140-99707,US,-118.05,33.9
Starbucks,6951-212904,US,-118.1,33.9
Starbucks,6502-62019,US,-118.11,33.92
Starbucks,15626-157284,US,-118.1,33.92
Starbucks,27974-249305,US,-118.08,33.9
Starbucks,15586-142024,US,-118.11,33.93
Starbucks,9546-97058,US,-118.08,33.91
Starbucks,10544-100747,US,-122.6,38.12
Starbucks,10711-95958,US,-122.57,38.11
Starbucks,5711-4777,US,-122.55,38.09
Starbucks,74280-24451,US,-122.57,38.1
Starbucks,79771-133426,US,-122.53,38.06
Starbucks,15582-156026,US,-122.56,38.09
Starbucks,5824-13887,US,-120.85,37.77
Starbucks,10775-102223,US,-120.84,37.77
Starbucks,9474-72423,US,-119.65,37.33
Starbucks,74597-87625,US,-119.66,37.33
Starbucks,11453-105281,US,-122.25,37.79
Starbucks,70030-106532,US,-122.21,37.72
Starbucks,47058-254704,US,-122.26,37.82
Starbucks,47057-256264,US,-122.28,37.8
Starbucks,5751-12128,US,-122.23,37.77
Starbucks,5710-8225,US,-122.25,37.83
Starbucks,26801-135815,US,-122.25,37.83
Starbucks,2994-86219,US,-122.27,37.8
Starbucks,70029-106533,US,-122.21,37.72
Starbucks,625-347,US,-122.27,37.8
Starbucks,70031-106614,US,-122.21,37.72
Starbucks,9206-9254,US,-122.27,37.81
Starbucks,8142-3188,US,-122.2,37.74
Starbucks,5780-10995,US,-122.21,37.83
Starbucks,75928-106534,US,-122.21,37.71
Starbucks,10942-73211,US,-122.27,37.81
Starbucks,23461-230285,US,-122.25,37.85
Starbucks,9861-96968,US,-122.19,37.73
Starbucks,514-175184,US,-122.25,37.83
Starbucks,5281-120,US,-122.24,37.81
Starbucks,79744-125805,US,-122.22,37.8
Starbucks,9330-94378,US,-121.73,38
Starbucks,22433-216244,US,-121.75,38.01
Starbucks,73636-67161,US,-117.3,33.18
Starbucks,9688-87481,US,-117.36,33.19
Starbucks,10110-99074,US,-117.33,33.18
Starbucks,6784-76568,US,-117.33,33.23
Starbucks,9349-95470,US,-117.31,33.23
Starbucks,23519-229264,US,-117.37,33.2
Starbucks,5212-6949,US,-117.29,33.24
Starbucks,5432-1232,US,-117.34,33.18
Starbucks,10314-99075,US,-117.29,33.18
Starbucks,16981-173324,US,-117.3,33.25
Starbucks,74634-93766,US,-117.29,33.24
Starbucks,5832-15938,US,-117.29,33.21
Starbucks,10430-99454,US,-119.29,34.42
Starbucks,75533-53979,US,-120.23,39.2
Starbucks,7967-94940,US,-117.67,34.09
Starbucks,9627-96925,US,-117.55,34.05
Starbucks,20768-206407,US,-117.59,34.03
Starbucks,17852-181644,US,-117.55,34.07
Starbucks,6940-83521,US,-117.56,34.08
Starbucks,11746-104778,US,-117.61,34.06
Starbucks,5453-238624,US,-117.55,34.08
Starbucks,6531-39920,US,-117.61,34.03
Starbucks,26799-243984,US,-117.55,34.07
Starbucks,2823-95248,US,-117.59,34.07
Starbucks,26570-244451,US,-117.67,34.03
Teavana,28549-250026,US,-117.55,34.07
Starbucks,76744-106253,US,-117.56,34.08
Starbucks,20402-160226,US,-117.84,33.79
Starbucks,74566-79465,US,-117.84,33.83
Starbucks,24461-235456,US,-117.85,33.79
Starbucks,6526-46619,US,-117.87,33.79
Starbucks,73398-23312,US,-117.84,33.8
Starbucks,10713-100776,US,-117.87,33.81
Starbucks,5704-6593,US,-117.84,33.82
Starbucks,5540-1551,US,-117.89,33.78
Starbucks,9550-97298,US,-117.89,33.79
Starbucks,5511-1447,US,-117.85,33.79
Starbucks,73565-67160,US,-117.8,33.79
Starbucks,24801-220165,US,-117.86,33.78
Starbucks,23600-231364,US,-117.84,33.83
Starbucks,5894-17215,US,-117.81,33.79
Starbucks,14020-108042,US,-117.85,33.79
Starbucks,5724-5909,US,-117.87,33.78
Starbucks,73306-21723,US,-120.42,34.86
Starbucks,6591-67660,US,-122.18,37.88
Starbucks,5231-393,US,-122.19,37.88
Starbucks,26877-242964,US,-122.2,39.75
Starbucks,27053-92390,US,-121.57,39.5
Starbucks,15778-159191,US,-119.18,34.23
Starbucks,79558-103613,US,-119.22,34.19
Starbucks,9388-96401,US,-119.18,34.17
Starbucks,25052-234624,US,-119.16,34.22
Starbucks,16675-155371,US,-119.18,34.24
Starbucks,74608-91322,US,-119.16,34.22
Starbucks,6892-84700,US,-119.16,34.17
Starbucks,8618-93430,US,-119.18,34.2
Starbucks,5943-35499,US,-119.18,34.23
Starbucks,9343-95880,US,-117.25,32.8
Starbucks,74883-100544,US,-121.92,36.6
Starbucks,20770-207884,US,-118.55,34.04
Starbucks,609-324,US,-118.53,34.05
Starbucks,79627-98609,US,-118.55,34.04
Starbucks,5632-1942,US,-122.5,37.6
Starbucks,24132-233525,US,-122.49,37.65
Starbucks,74928-101859,US,-122.5,37.59
Starbucks,5971-48239,US,-122.48,37.66
Starbucks,79784-139564,US,-122.49,37.65
Starbucks,76212-92525,US,-116.4,33.72
Starbucks,9745-96489,US,-116.3,33.74
Starbucks,75542-38859,US,-116.36,33.76
Starbucks,5331-1093,US,-116.36,33.72
Starbucks,6840-80680,US,-116.39,33.8
Starbucks,6529-61839,US,-116.38,33.72
Starbucks,10186-99141,US,-116.36,33.78
Starbucks,2849-91520,US,-116.3,33.76
Starbucks,10003-98585,US,-116.39,33.72
Teavana,28212-249880,US,-116.38,33.72
Starbucks,20534-157130,US,-116.36,33.76
Starbucks,25981-182687,US,-116.53,33.8
Starbucks,5604-1946,US,-116.54,33.81
Starbucks,6809-76000,US,-116.53,33.82
Starbucks,5060-102653,US,-116.49,33.79
Starbucks,73640-93059,US,-116.53,33.85
Starbucks,3049-131787,US,-116.51,33.82
Starbucks,5235-445,US,-116.55,33.82
Starbucks,22702-222865,US,-116.51,33.82
Starbucks,5924-40339,US,-118.14,34.6
Starbucks,76818-111371,US,-118.04,34.58
Starbucks,25204-236912,US,-118.05,34.58
Starbucks,9739-96736,US,-118.13,34.58
Starbucks,74585-83082,US,-118.18,34.6
Starbucks,10111-99529,US,-118.05,34.56
Starbucks,8823-94943,US,-118.15,34.61
Starbucks,23531-196824,US,-118.2,34.61
Starbucks,73671-93060,US,-118.15,34.59
Starbucks,19632-176904,US,-122.13,37.45
Starbucks,2886-93249,US,-122.13,37.41
Starbucks,565-142644,US,-122.16,37.45
Starbucks,17973-174644,US,-122.12,37.42
Starbucks,2822-72864,US,-122.17,37.44
Starbucks,5541-1260,US,-122.15,37.43
Teavana,28805-269065,US,-122.17,37.44
Starbucks,5555-194,US,-122.13,37.43
Starbucks,9870-98675,US,-122.14,37.43
Starbucks,17011-170949,US,-122.13,37.42
Starbucks,5977-23022,US,-122.14,37.46
Starbucks,9683-97622,US,-118.45,34.21
Starbucks,29700-254775,US,-118.15,33.9
Starbucks,5842-20739,US,-118.16,33.89
Starbucks,11459-103349,US,-118.14,33.89
Starbucks,17348-173405,US,-118.14,34.14
Starbucks,535-480,US,-118.13,34.14
Starbucks,14449-122584,US,-118.15,34.13
Starbucks,5657-1751,US,-118.08,34.15
Starbucks,14995-156785,US,-118.08,34.15
Starbucks,582-212444,US,-118.15,34.15
Starbucks,76198-94545,US,-118.13,34.15
Starbucks,5513-1445,US,-118.15,34.11
Starbucks,577-226,US,-118.07,34.15
Starbucks,74647-94461,US,-118.11,34.17
Starbucks,5735-8709,US,-118.11,34.17
Starbucks,5514-1448,US,-118.13,34.14
Starbucks,74762-98340,US,-118.15,34.14
Starbucks,19571-190724,US,-118.07,34.14
Starbucks,5383-1153,US,-118.15,34.14
Starbucks,20839-185185,US,-118.13,34.15
Starbucks,5860-29255,US,-118.15,34.16
Starbucks,23004-226864,US,-118.13,34.16
Starbucks,5674-5159,US,-118.09,34.13
Starbucks,6594-64802,US,-118.12,34.15
Starbucks,15554-161368,US,-118.1,34.15
Starbucks,6838-82304,US,-118.12,34.15
Starbucks,5881-231045,US,-118.14,34.15
Starbucks,9510-96871,US,-120.66,35.62
Starbucks,8909-95245,US,-120.69,35.64
Starbucks,73610-79482,US,-120.68,35.62
Starbucks,76608-99352,US,-120.7,35.58
Starbucks,2904-90757,US,-120.7,35.58
Starbucks,3462-92384,US,-121.17,37.47
Starbucks,6703-75480,US,-117.23,33.8
Starbucks,11099-102097,US,-117.19,33.74
Starbucks,10665-100382,US,-117.22,33.85
Starbucks,18925-100256,US,-122.63,38.24
Starbucks,17601-161370,US,-122.64,38.24
Starbucks,5242-518,US,-122.64,38.23
Starbucks,17466-174585,US,-122.68,38.28
Starbucks,13782-107423,US,-122.64,38.27
Starbucks,5975-52661,US,-122.67,38.28
Starbucks,9490-94433,US,-122.6,38.23
Starbucks,5863-21261,US,-122.63,38.25
Starbucks,8799-95014,US,-118.08,34
Starbucks,6545-62659,US,-118.1,33.98
Starbucks,29625-254250,US,-118.09,34
Starbucks,5260-396,US,-122.3,37.99
Starbucks,24525-232904,US,-122.29,38
Starbucks,76213-88890,US,-122.31,37.99
Starbucks,5933-40359,US,-120.63,35.14
Starbucks,9686-96963,US,-121.89,38.01
Starbucks,9286-95586,US,-121.87,38
Starbucks,6914-73214,US,-121.87,38.01
Starbucks,74990-102914,US,-121.94,38.02
Starbucks,19835-195004,US,-117.84,33.88
Starbucks,8623-3198,US,-120.84,38.71
Starbucks,74477-67020,US,-120.84,38.71
Starbucks,5699-5388,US,-120.79,38.73
Starbucks,22881-225524,US,-118.42,33.98
Starbucks,12868-153028,US,-122.06,37.97
Starbucks,15680-156024,US,-122.07,37.98
Starbucks,79512-102353,US,-122.07,37.93
Starbucks,10252-96965,US,-122.06,37.94
Starbucks,5559-1735,US,-122.06,37.95
Starbucks,74772-99121,US,-122.06,37.95
Starbucks,24031-232204,US,-122.07,37.98
Starbucks,6648-74021,US,-121.91,37.7
Starbucks,5322-739,US,-121.87,37.68
Starbucks,29020-198425,US,-121.86,37.67
Starbucks,5274-732,US,-121.9,37.69
Starbucks,16775-157393,US,-121.9,37.66
Teavana,28216-250104,US,-121.93,37.69
Starbucks,14070-189244,US,-121.9,37.66
Starbucks,24527-233556,US,-121.88,37.66
Starbucks,74684-73708,US,-121.87,37.68
Starbucks,6474-55559,US,-121.93,37.7
Starbucks,6469-58399,US,-122.38,37.93
Starbucks,79728-132986,US,-120.58,38.76
Starbucks,6461-46581,US,-117.8,34.04
Starbucks,23599-231366,US,-117.75,34.07
Starbucks,75469-107379,US,-117.82,34.06
Starbucks,6870-76140,US,-117.75,34.06
Starbucks,19857-198885,US,-117.77,34.03
Starbucks,29620-254406,US,-117.74,34.11
Starbucks,13226-106936,US,-117.79,34.07
Starbucks,10112-97117,US,-117.76,34.03
Starbucks,28053-248946,US,-117.81,34.05
Starbucks,655-330,US,-119.22,34.18
Starbucks,11461-104654,US,-119.04,36.07
Starbucks,6523-64099,US,-119.05,36.08
Starbucks,76331-136845,US,-119.04,36.08
Starbucks,10714-101544,US,-119.02,36.06
Starbucks,6444-44139,US,-117.07,32.95
Starbucks,5772-5564,US,-117.06,32.98
Starbucks,5707-8106,US,-117.04,32.95
Starbucks,25611-241826,US,-117.06,32.93
Starbucks,16006-162928,US,-117.06,32.98
Starbucks,74953-102366,US,-121.66,36.79
Starbucks,5896-233008,US,-121.67,36.79
Starbucks,73676-80275,US,-116.88,33.04
Starbucks,17355-168504,US,-116.87,33.04
Starbucks,48618-263724,US,-117.06,33.02
Starbucks,74590-108481,US,-117.07,33.02
Starbucks,74187-119285,US,-121.29,38.59
Starbucks,75818-96847,US,-121.27,38.61
Starbucks,13557-107473,US,-121.28,38.58
Starbucks,27080-246665,US,-121.31,38.59
Starbucks,5764-3273,US,-121.29,38.59
Starbucks,14829-136406,US,-121.27,38.61
Starbucks,5105-147204,US,-121.28,38.59
Starbucks,8676-72761,US,-121.22,38.63
Starbucks,6663-72681,US,-121.27,38.59
Starbucks,9509-96446,US,-117.54,34.11
Starbucks,8942-263704,US,-117.53,34.11
Starbucks,13681-108130,US,-117.62,34.13
Starbucks,6752-75820,US,-117.57,34.11
Starbucks,9625-95615,US,-117.59,34.11
Starbucks,74525-63240,US,-117.61,34.13
Starbucks,47588-258973,US,-117.61,34.11
Starbucks,6673-65581,US,-117.54,34.13
Teavana,28475-250162,US,-117.53,34.11
Starbucks,3940-146324,US,-117.57,34.11
Starbucks,26995-245954,US,-117.56,34.12
Starbucks,73545-53560,US,-117.56,34.14
Starbucks,5916-35279,US,-117.57,34.12
Starbucks,20162-171186,US,-117.53,34.11
Starbucks,6819-81601,US,-116.39,33.76
Starbucks,48195-261614,US,-116.39,33.76
Starbucks,25820-242448,US,-116.41,33.74
Starbucks,5922-35899,US,-116.41,33.74
Starbucks,17631-171184,US,-118.39,33.76
Starbucks,6926-88400,US,-118.41,33.75
Starbucks,9288-95983,US,-117.63,33.58
Starbucks,5755-14050,US,-117.6,33.64
Starbucks,6542-46580,US,-117.59,33.64
Starbucks,73441-35219,US,-117.65,33.56
Starbucks,74557-25887,US,-117.59,33.64
Starbucks,5267-433,US,-117.58,33.65
Starbucks,76395-92526,US,-117.6,33.64
Starbucks,24030-231626,US,-122.22,40.18
Starbucks,6639-67720,US,-122.23,40.16
Starbucks,10581-100395,US,-122.24,40.19
Starbucks,9903-98975,US,-122.42,40.57
Starbucks,79628-107174,US,-122.35,40.57
Starbucks,74338-84120,US,-122.39,40.58
Starbucks,23683-232506,US,-122.35,40.59
Starbucks,9492-96993,US,-122.37,40.61
Starbucks,6625-64339,US,-122.35,40.57
Starbucks,74338-116385,US,-122.38,40.58
Starbucks,11166-97892,US,-122.35,40.59
Starbucks,13399-103343,US,-122.38,40.53
Starbucks,5739-10116,US,-122.39,40.59
Starbucks,22308-215004,US,-117.14,34.07
Starbucks,73620-87553,US,-117.17,34.05
Starbucks,10004-98481,US,-117.21,34.07
Starbucks,76159-93363,US,-117.21,34.07
Starbucks,23319-226064,US,-117.17,34.05
Starbucks,8907-94885,US,-117.2,34.07
Starbucks,74981-103364,US,-117.18,34.06
Starbucks,5693-1231,US,-117.18,34.06
Starbucks,5630-1960,US,-118.35,33.87
Starbucks,76433-95641,US,-118.36,33.87
Starbucks,74868-94831,US,-118.36,33.89
Starbucks,583-232,US,-118.39,33.82
Starbucks,5546-1686,US,-118.38,33.87
Starbucks,5617-1916,US,-118.39,33.85
Starbucks,27005-97579,US,-118.35,33.87
Starbucks,6650-69220,US,-122.22,37.47
Starbucks,74143-24432,US,-122.23,37.48
Starbucks,5420-742,US,-122.25,37.52
Starbucks,25372-240744,US,-122.23,37.49
Starbucks,555-497,US,-122.23,37.49
Starbucks,6585-65621,US,-122.19,37.48
Starbucks,3472-72901,US,-122.22,37.48
Starbucks,5574-1836,US,-122.23,37.49
Starbucks,3459-92385,US,-122.24,37.49
Starbucks,76156-88909,US,-122.22,37.47
Starbucks,8860-95135,US,-119.46,36.6
Starbucks,6745-78191,US,-118.54,34.19
Starbucks,5959-45579,US,-118.55,34.19
Starbucks,2996-93285,US,-117.37,34.07
Starbucks,10222-99070,US,-117.37,34.14
Starbucks,76934-89720,US,-122.33,37.93
Starbucks,6662-72254,US,-122.33,37.99
Starbucks,6959-88601,US,-117.67,35.63
Starbucks,73592-80260,US,-117.67,35.61
Starbucks,6899-84501,US,-121.14,37.75
Starbucks,9417-95209,US,-120.96,37.73
Starbucks,10662-96931,US,-120.96,37.71
Starbucks,76495-99395,US,-120.94,37.72
Starbucks,74672-95989,US,-117.39,33.96
Starbucks,7974-95460,US,-117.49,33.9
Starbucks,2892-91364,US,-117.4,33.95
Starbucks,6616-67300,US,-117.46,33.91
Starbucks,5370-1092,US,-117.34,33.98
Starbucks,74670-96200,US,-117.56,33.98
Starbucks,11463-103816,US,-117.37,33.88
Starbucks,11025-103449,US,-117.45,33.95
Starbucks,16007-162926,US,-117.38,33.95
Starbucks,10224-99737,US,-117.47,33.9
Starbucks,6977-39999,US,-117.39,33.95
Starbucks,5369-1133,US,-117.46,33.91
Starbucks,10666-101361,US,-117.34,33.98
Starbucks,24630-223790,US,-117.32,33.98
Starbucks,10889-102536,US,-117.37,33.99
Starbucks,6864-80841,US,-117.33,33.89
Starbucks,9628-97235,US,-117.33,33.96
Starbucks,73641-93058,US,-117.32,33.89
Starbucks,11236-104237,US,-117.42,33.95
Starbucks,5685-5119,US,-117.46,33.98
Starbucks,17691-164144,US,-117.33,33.92
Teavana,28381-250045,US,-117.46,33.91
Starbucks,6429-240505,US,-121.22,38.79
Starbucks,6938-75005,US,-121.26,38.81
Starbucks,21584-210184,US,-121.21,38.8
Starbucks,3474-72741,US,-121.21,38.79
Starbucks,2841-92480,US,-121.28,38.81
Starbucks,10227-100032,US,-121.29,38.8
Starbucks,5499-178104,US,-121.27,38.79
Starbucks,74226-57279,US,-121.27,38.8
Starbucks,20862-179164,US,-121.2,38.8
Starbucks,5418-179167,US,-122.71,38.35
Starbucks,76163-92527,US,-122.72,38.35
Starbucks,6762-79380,US,-122.72,38.35
Starbucks,21674-201809,US,-122.72,38.36
Starbucks,2888-93243,US,-122.68,38.33
Starbucks,6658-73840,US,-122.69,38.36
Starbucks,79576-104114,US,-122.71,38.35
Starbucks,5819-21121,US,-118.37,33.77
Starbucks,518-462,US,-118.38,33.77
Starbucks,74241-25927,US,-118.38,33.78
Starbucks,17458-178487,US,-118.18,34.86
Starbucks,21249-210126,US,-118.07,34.07
Starbucks,6651-74906,US,-118.09,34.06
Starbucks,5976-43199,US,-118.07,34.07
Starbucks,6559-66900,US,-121.25,38.76
Starbucks,14059-191004,US,-121.31,38.77
Starbucks,7929-95596,US,-121.27,38.74
Starbucks,74300-67061,US,-121.23,38.74
Starbucks,74441-85280,US,-121.33,38.79
Teavana,28241-249817,US,-121.27,38.77
Starbucks,11237-101992,US,-121.27,38.78
Starbucks,74301-67040,US,-121.27,38.73
Starbucks,74297-67060,US,-121.29,38.76
Starbucks,11333-241845,US,-121.27,38.73
Starbucks,17018-166364,US,-121.27,38.77
Starbucks,6492-60839,US,-121.33,38.77
Starbucks,6491-60219,US,-121.23,38.74
Starbucks,623-372,US,-121.25,38.74
Starbucks,5270-700,US,-121.31,38.75
Starbucks,6710-72742,US,-121.29,38.73
Starbucks,6617-166224,US,-121.27,38.77
Starbucks,5796-18359,US,-121.26,38.77
Starbucks,76506-99553,US,-121.25,38.75
Starbucks,13181-154309,US,-121.29,38.79
Starbucks,2908-93390,US,-121.29,38.79
Starbucks,7982-72743,US,-121.29,38.78
Starbucks,5288-228806,US,-117.93,33.99
Starbucks,5582-1849,US,-117.87,33.99
Starbucks,76189-93365,US,-117.92,33.99
Starbucks,9897-93936,US,-121.39,38.6
Starbucks,74911-101861,US,-121.39,38.59
Starbucks,75730-95569,US,-121.59,38.69
Starbucks,645-362,US,-121.42,38.6
Starbucks,76548-96837,US,-121.5,38.64
Starbucks,6882-86060,US,-121.51,38.64
Starbucks,27094-246625,US,-121.47,38.57
Starbucks,5895-31839,US,-121.39,38.55
Starbucks,74475-83323,US,-121.49,38.57
Starbucks,5888-4073,US,-121.52,38.5
Starbucks,5744-4069,US,-121.49,38.58
Starbucks,20637-196185,US,-121.42,38.56
Starbucks,74478-96608,US,-121.52,38.66
Starbucks,13400-107350,US,-121.36,38.66
Starbucks,6714-74981,US,-121.52,38.61
Starbucks,8684-94008,US,-121.47,38.57
Starbucks,72205-28507,US,-121.49,38.58
Starbucks,5254-515,US,-121.46,38.57
Starbucks,6480-59919,US,-121.38,38.61
Starbucks,13639-107399,US,-121.42,38.46
Starbucks,5940-44939,US,-121.5,38.48
Starbucks,5883-4072,US,-121.49,38.57
Starbucks,74367-73714,US,-121.46,38.57
Starbucks,13558-107229,US,-121.41,38.54
Starbucks,15639-160614,US,-121.59,38.69
Starbucks,6626-71321,US,-121.41,38.57
Starbucks,5946-33519,US,-121.41,38.48
Starbucks,2891-87675,US,-121.35,38.66
Starbucks,20760-207984,US,-121.52,38.48
Starbucks,29626-254204,US,-121.4,38.6
Starbucks,8625-94010,US,-121.46,38.56
Starbucks,11238-102723,US,-121.4,38.6
Starbucks,20973-187684,US,-121.49,38.58
Starbucks,11776-105482,US,-121.43,38.5
Starbucks,5536-1284,US,-121.5,38.61
Starbucks,9822-98195,US,-121.43,38.47
Starbucks,2907-93175,US,-121.33,38.71
Starbucks,9638-97818,US,-121.45,38.6
Starbucks,76657-99558,US,-121.5,38.56
Starbucks,5282-745,US,-121.48,38.58
Starbucks,16067-137332,US,-121.35,38.65
Starbucks,79625-96835,US,-121.33,38.64
Starbucks,5542-1442,US,-121.5,38.64
Starbucks,5727-3271,US,-121.37,38.45
Starbucks,612-326,US,-121.36,38.6
Starbucks,79588-104124,US,-121.34,38.69
Starbucks,2842-72686,US,-121.43,38.55
Starbucks,16204-157786,US,-121.49,38.58
Starbucks,5892-31240,US,-121.33,38.56
Starbucks,9594-94011,US,-121.46,38.64
Starbucks,5320-735,US,-121.43,38.6
Starbucks,10142-99627,US,-121.5,38.58
Starbucks,8801-93942,US,-121.53,38.64
